1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
25,19,16,21,23,21,18,8,74,0,1022,21,10,350,13,40
25,19,16,25,25,23,17,5,67,0,1022,23,10,358,14,38
25,19,16,25,25,23,17,5,63,0,1022,23,10,357,15,39
25,19,16,25,25,24,17,5,60,0,1021,24,10,357,15,40
25,19,15,26,26,25,17,6,56,0,1021,24,10,356,15,41
25,19,15,26,26,25,19,6,56,0,1021,25,10,241,16,41
25,19,15,26,26,25,20,6,55,0,1020,25,10,126,17,43
25,19,15,26,26,25,22,6,54,0,1020,25,10,11,18,46
25,19,15,24,24,23,21,6,59,0,1020,23,10,13,16,50
25,19,15,22,22,22,20,6,65,0,1021,22,10,15,14,54
25,19,15,20,20,20,19,6,70,0,1021,20,10,16,12,57
25,19,15,20,20,20,19,5,72,0,1021,20,10,12,12,60
25,19,15,20,20,20,18,5,74,0,1021,20,10,8,11,61
25,19,15,19,19,19,18,4,76,0,1021,19,10,4,11,61
25,19,14,19,19,19,19,5,77,0,1021,19,10,118,12,60
25,19,14,18,18,18,19,5,78,0,1021,18,10,233,12,60
21,15,13,17,17,17,20,5,80,0,1021,17,10,347,13,64
21,15,13,17,17,17,19,6,81,0,1020,17,10,344,12,62
21,15,13,16,16,16,18,6,82,0,1020,16,10,342,12,59
21,15,13,16,16,16,17,7,82,0,1020,16,10,339,11,55
21,15,12,16,16,16,17,7,80,0,1020,16,10,338,11,51
21,15,12,15,15,15,17,6,78,0,1021,15,10,338,11,46
21,15,11,15,15,15,17,6,76,0,1021,15,10,337,11,41
21,15,11,16,16,16,17,6,72,0,1021,16,10,334,12,37
21,15,11,17,17,17,17,5,68,0,1021,17,10,331,13,35
21,15,12,19,19,19,17,5,65,0,1022,19,10,327,14,33
21,15,12,19,19,19,16,5,65,0,1021,19,10,331,14,33
21,15,12,19,19,19,16,5,66,0,1021,19,10,334,14,34
21,15,12,19,19,19,15,5,67,0,1020,19,10,337,13,35
21,15,12,20,20,20,15,4,62,0,1020,20,10,328,13,35
21,15,12,21,22,21,15,4,58,0,1020,21,10,318,13,38
21,15,12,22,24,22,15,3,54,0,1019,21,10,309,13,42
21,15,12,20,22,20,12,2,58,0,1019,20,10,320,10,46
21,15,12,19,20,19,10,2,62,0,1020,18,10,331,8,48
21,15,12,18,18,18,7,1,67,0,1020,17,10,343,6,50
21,15,12,18,18,18,7,1,68,0,1020,16,10,327,6,51
21,15,12,18,18,18,7,0,68,0,1020,16,10,312,6,51
21,15,12,18,18,18,8,0,69,0,1021,16,10,296,5,52
21,15,12,17,17,17,9,0,72,0,1020,16,10,302,6,52
21,15,12,17,17,17,11,0,74,0,1020,15,10,308,7,52
22,12,13,17,17,17,12,0,76,0,1020,15,10,313,8,56
22,12,12,16,16,16,15,0,78,0,1020,15,10,319,9,55
22,12,12,15,15,15,18,0,80,0,1020,15,10,324,10,53
22,12,12,14,15,14,21,0,81,0,1020,15,10,329,12,50
22,12,11,13,14,13,21,1,82,0,1020,14,10,336,12,47
22,12,10,12,13,12,21,1,83,0,1021,13,10,343,12,43
22,12,10,11,12,11,21,2,83,0,1021,12,10,350,12,39
22,12,9,13,14,13,20,2,74,0,1021,14,10,235,13,35
22,12,9,15,16,15,20,3,66,0,1022,16,10,119,15,33
22,12,9,17,17,17,19,3,57,0,1022,17,10,4,16,31
22,12,9,19,20,19,17,6,53,0,1022,19,10,22,15,31
22,12,9,20,22,20,16,9,50,0,1021,20,10,39,13,31
22,12,9,21,24,21,14,12,46,0,1021,21,10,56,12,32
22,12,10,22,24,22,15,12,48,0,1021,22,10,61,13,34
22,12,11,22,24,22,16,13,50,0,1020,22,10,66,14,39
22,12,12,24,24,22,17,13,51,0,1020,22,10,71,14,44
22,12,12,21,23,21,18,12,58,0,1020,21,10,74,13,47
22,12,13,20,21,20,18,10,64,0,1020,20,10,76,11,48
22,12,14,19,19,19,18,8,71,0,1020,19,10,79,9,51
22,12,14,19,19,19,14,7,76,0,1020,18,10,171,7,52
22,12,15,18,18,18,9,6,81,0,1020,18,10,263,5,54
22,12,16,18,18,18,5,5,85,0,1020,17,10,355,3,55
22,12,15,18,18,18,9,5,84,0,1020,17,10,339,4,56
22,12,15,18,18,18,12,6,83,0,1020,17,10,323,6,58
25,15,15,18,18,18,15,7,82,0,1020,17,10,307,8,63
25,15,15,18,18,18,14,6,84,0,1020,17,10,315,7,59
25,15,15,18,18,18,12,5,85,0,1019,16,10,324,6,54
25,15,15,18,18,18,10,4,87,0,1019,16,10,332,5,48
25,15,14,16,16,16,2,8,89,0,1020,15,10,267,1,39
25,15,15,18,19,18,5,7,80,0,1020,17,10,247,4,38
25,15,15,21,22,21,7,6,71,0,1020,20,10,227,6,36
25,15,15,25,25,23,10,5,61,0,1020,22,10,207,9,33
25,15,15,25,25,24,9,5,58,0,1019,23,10,216,8,32
25,15,15,26,26,25,9,6,54,0,1019,24,10,226,7,33
25,15,15,26,26,26,8,6,50,0,1018,25,10,235,7,33
25,15,14,26,26,26,10,6,49,0,1018,25,10,252,8,32
25,15,14,26,26,25,12,6,48,0,1018,25,10,270,10,35
25,15,13,26,26,25,14,6,47,0,1018,25,10,287,12,41
25,15,14,25,25,24,15,19,53,0,1018,24,10,292,11,46
25,15,14,25,25,23,16,33,58,0,1018,23,10,298,11,51
25,15,14,22,25,22,16,46,64,0,1019,22,10,304,10,55
25,15,15,21,22,21,23,39,70,0,1019,20,10,315,15,58
25,15,15,19,20,19,29,32,76,0,1019,19,10,327,19,59
25,15,15,18,18,18,36,25,81,0,1019,18,10,339,24,59
25,15,14,17,17,17,33,43,80,0,1019,17,10,337,23,57
25,15,13,16,16,16,30,60,79,0,1019,16,10,334,22,59
20,13,11,15,15,15,27,77,78,0,1019,15,10,332,21,63
20,13,12,15,15,15,28,73,79,0,1018,15,10,331,21,62
20,13,12,15,15,15,28,69,79,0,1018,15,10,330,21,59
20,13,12,15,15,15,29,65,80,0,1018,15,10,329,21,55
20,13,11,14,15,14,26,56,79,0,1018,14,10,326,19,50
20,13,10,13,14,13,24,47,78,0,1019,14,10,323,18,44
20,13,9,12,13,12,22,38,77,0,1019,13,10,320,17,39
20,13,11,14,15,14,23,53,78,0,1019,15,10,214,18,35
20,13,13,16,17,16,24,68,78,0,1020,17,10,108,20,33
20,13,15,19,19,19,25,82,79,0,1020,19,10,1,21,31
20,13,16,19,19,19,26,88,80,0,1019,19,10,9,21,32
20,13,16,19,19,19,27,94,82,0,1019,19,10,18,21,34
20,13,17,20,20,20,29,100,83,0,1018,20,10,26,21,36
20,13,17,20,20,20,32,100,83,0,1018,20,10,31,23,36
20,13,17,20,20,20,35,100,82,0,1017,20,10,36,24,38
20,13,17,20,20,20,38,100,82,0,1017,20,10,41,26,40
20,13,17,20,20,20,34,100,82,0,1017,20,10,38,23,42
20,13,17,20,20,20,31,100,83,0,1017,20,10,34,20,44
20,13,17,20,20,20,28,100,84,0,1017,20,10,30,18,45
20,13,17,20,20,20,30,100,84,0,1017,20,10,38,19,45
20,13,17,20,20,20,31,100,83,0,1017,20,10,46,20,46
20,13,17,20,20,20,33,100,83,0,1017,20,10,54,22,47
20,13,17,20,20,20,30,89,83,0,1016,20,10,47,20,49
20,13,17,20,20,20,28,78,84,0,1016,20,10,41,18,53
20,12,17,20,20,20,25,67,85,0,1015,20,10,34,16,59
20,12,17,20,20,20,25,71,86,0,1015,19,10,32,15,58
20,12,17,19,19,19,25,75,86,0,1014,19,10,29,15,56
20,12,17,19,19,19,25,79,87,0,1014,19,10,27,14,52
20,12,17,19,19,19,23,82,89,0,1013,19,10,131,13,47
20,12,17,18,18,18,21,85,91,0,1013,18,10,236,12,42
20,12,17,18,18,18,19,88,93,0,1013,18,10,341,11,38
20,12,17,18,18,18,23,86,90,0,1013,18,10,328,16,35
20,12,16,19,19,19,26,84,86,0,1014,19,10,315,21,33
20,12,16,19,19,19,30,83,83,0,1014,19,10,303,26,32
20,12,14,18,18,18,33,88,80,0,1014,18,10,307,28,33
20,12,13,17,17,17,36,94,77,0,1014,17,10,312,31,36
20,12,11,16,16,16,39,100,74,0,1014,16,10,317,34,38
20,12,10,16,16,16,39,68,67,0,1014,16,10,313,34,38
20,12,9,17,17,17,39,36,61,0,1014,17,10,308,33,39
20,12,8,17,17,17,39,5,54,0,1014,17,10,304,33,41
20,12,7,15,16,15,34,8,58,0,1014,16,10,306,27,43
20,12,7,14,14,14,28,11,62,0,1015,14,10,308,21,44
20,12,7,12,13,12,22,14,66,0,1016,13,10,311,14,45
20,12,6,11,13,11,24,12,65,0,1016,13,10,313,16,45
20,12,6,11,13,11,27,11,64,0,1017,12,10,316,18,44
20,12,6,10,12,10,29,9,63,0,1017,12,10,319,19,45
20,12,5,9,12,9,30,8,63,0,1017,11,10,331,20,46
20,12,4,8,11,8,31,7,63,0,1017,11,10,343,21,50
15,7,3,7,10,7,31,5,62,0,1018,10,10,354,21,58
15,7,2,7,10,7,32,10,61,0,1018,10,10,348,22,57
15,7,2,6,9,6,32,15,59,0,1018,9,10,341,22,54
15,7,1,6,9,6,33,20,58,0,1018,9,10,334,22,51
15,7,-1,5,8,5,29,47,53,0,1018,8,10,223,21,46
15,7,-3,4,7,4,26,73,47,0,1019,7,10,112,19,41
15,7,-5,3,7,3,23,100,42,0,1020,7,10,0,17,37
15,7,-5,5,8,5,25,67,41,0,1020,8,10,113,20,35
15,7,-4,6,9,6,27,33,41,0,1021,9,10,227,23,34
15,7,-3,7,10,7,29,0,40,0,1021,10,10,340,26,34
15,7,-2,9,11,9,28,0,39,0,1021,11,10,337,24,35
15,7,-1,11,13,11,27,0,39,0,1021,13,10,334,23,39
15,7,0,12,14,12,25,0,38,0,1021,14,10,331,22,43
15,7,1,13,14,13,26,0,39,0,1020,14,10,324,23,44
15,7,1,14,15,14,27,0,40,0,1020,15,10,317,23,45
15,7,2,15,15,15,28,0,40,0,1020,15,10,310,24,47
15,7,2,13,14,13,25,0,47,0,1020,14,10,315,20,48
15,7,3,12,13,12,23,0,53,0,1020,12,10,321,15,48
15,7,4,10,11,10,21,0,60,0,1021,11,10,327,11,47
15,7,4,10,11,10,22,0,62,0,1021,11,10,326,12,46
15,7,4,9,11,9,23,0,64,0,1022,11,10,325,12,45
15,7,4,9,10,9,23,0,67,0,1022,10,10,324,13,45
15,7,4,8,10,8,24,0,66,0,1022,10,10,333,13,47
15,7,3,7,9,7,25,0,66,0,1023,9,10,342,14,52
16,6,3,6,9,6,26,0,65,0,1023,9,10,351,15,61
16,6,2,6,8,6,26,1,66,0,1023,8,10,348,15,61
16,6,2,6,8,6,27,2,66,0,1023,8,10,345,15,59
16,6,2,5,8,5,28,3,66,0,1023,8,10,343,16,55
16,6,1,5,7,5,27,5,65,0,1023,7,10,347,15,51
16,6,1,4,7,4,26,6,65,0,1024,7,10,351,15,46
16,6,0,3,6,3,25,8,64,0,1024,6,10,356,14,42
16,6,-1,5,8,5,25,7,55,0,1025,8,10,357,17,40
16,6,-2,7,9,7,26,6,46,0,1026,9,10,358,19,39
16,6,-3,8,11,8,26,4,37,0,1026,11,10,360,22,39
16,6,-4,10,12,10,23,7,32,0,1026,12,10,248,19,41
16,6,-5,12,13,12,19,9,28,0,1026,13,10,137,16,45
16,6,-6,14,15,14,16,11,23,0,1026,15,10,26,14,48
16,6,-6,15,15,15,16,9,23,0,1025,15,10,30,14,50
16,6,-5,16,16,16,17,7,23,0,1025,16,10,34,14,51
16,6,-5,16,16,16,17,5,23,0,1025,16,10,38,14,51
16,6,-4,14,15,14,19,5,28,0,1025,15,10,138,13,51
16,6,-3,13,13,13,21,5,32,0,1025,13,10,239,12,50
16,6,-2,11,12,11,23,4,37,0,1026,12,10,340,12,49
16,6,-1,10,12,10,25,4,43,0,1026,12,10,346,13,47
16,6,1,10,11,10,27,3,48,0,1026,11,10,352,14,46
16,6,2,9,11,9,30,2,54,0,1026,11,10,358,16,46
16,6,2,8,11,8,33,1,56,0,1026,10,10,351,19,47
16,6,2,7,10,7,37,1,58,0,1026,10,10,344,22,51
20,9,2,6,9,6,41,0,60,0,1026,9,10,337,24,59
20,9,3,7,10,7,39,0,62,0,1025,10,10,344,23,61
20,9,3,7,10,7,36,0,64,0,1025,10,10,350,21,58
20,9,4,7,10,7,34,0,66,0,1025,10,10,356,20,55
20,9,4,7,10,7,35,1,68,0,1025,10,10,355,21,51
20,9,4,7,9,7,37,2,69,0,1026,9,10,353,21,48
20,9,4,6,9,6,39,4,71,0,1026,9,10,351,22,44
20,9,6,10,12,10,35,14,67,0,1026,12,10,241,23,41
20,9,7,13,14,13,32,25,64,0,1026,14,10,131,24,40
20,9,9,17,17,17,29,35,61,0,1027,17,10,22,25,40
20,9,10,18,18,18,26,34,59,0,1026,18,10,23,23,40
20,9,10,19,19,19,23,32,56,0,1026,19,10,25,20,42
20,9,11,20,20,20,21,31,54,0,1026,20,10,27,18,45
20,9,11,20,20,20,26,33,55,0,1026,20,10,30,22,46
20,9,11,20,20,20,31,34,56,0,1025,20,10,33,26,49
20,9,11,19,19,19,37,36,56,0,1025,19,10,35,30,50
20,9,10,18,18,18,36,30,58,0,1025,18,10,24,27,51
20,9,9,17,17,17,34,25,60,0,1026,17,10,12,23,49
20,9,8,15,15,15,33,19,62,0,1026,15,10,0,19,48
20,9,8,14,15,14,35,14,62,0,1026,15,10,5,20,47
20,9,8,14,15,14,36,9,63,0,1026,15,10,10,21,46
20,9,8,13,15,13,38,4,64,0,1027,14,10,15,22,47
20,9,8,13,14,13,37,3,65,0,1026,14,10,129,22,47
20,9,8,12,14,12,36,2,67,0,1026,14,10,243,21,51
21,12,8,12,14,12,34,1,68,0,1026,13,10,357,20,55
21,12,8,12,14,12,34,3,70,0,1026,13,10,243,20,54
21,12,9,12,14,12,34,5,72,0,1026,14,10,129,19,52
21,12,9,12,14,12,34,7,74,0,1025,14,10,15,19,50
21,12,9,11,13,11,33,7,76,0,1025,13,10,126,18,47
21,12,8,11,12,11,31,8,78,0,1026,12,10,237,17,43
21,12,8,10,12,10,29,9,79,0,1026,12,10,349,16,40
21,12,9,13,14,13,28,9,72,0,1026,14,10,247,18,37
21,12,10,16,16,16,27,10,65,0,1026,16,10,144,21,36
21,12,10,19,19,19,26,10,58,0,1026,19,10,42,23,35
21,12,10,20,21,20,27,18,55,0,1026,20,10,49,24,36
21,12,11,21,22,21,28,26,52,0,1026,21,10,56,24,37
21,12,11,22,24,22,29,35,50,0,1025,21,10,63,25,40
21,12,11,21,23,21,31,24,51,0,1025,21,10,63,26,41
21,12,11,21,22,21,33,13,52,0,1024,21,10,63,27,45
21,12,11,21,21,21,35,3,53,0,1023,21,10,63,28,47
21,12,11,20,20,20,32,5,59,0,1023,20,10,59,24,48
21,12,12,19,19,19,30,7,64,0,1024,19,10,55,19,48
21,12,12,18,18,18,27,10,70,0,1024,18,10,50,14,48
21,12,13,18,18,18,30,11,72,0,1024,18,10,52,16,48
21,12,13,18,18,18,33,11,74,0,1024,18,10,55,18,47
21,12,14,18,18,18,35,12,76,0,1023,18,10,57,19,47
21,12,14,18,18,18,34,13,76,0,1023,18,10,57,18,47
21,12,14,18,18,18,33,14,76,0,1023,18,10,58,18,50
24,18,14,18,18,18,32,14,77,0,1023,18,10,59,17,55
24,18,14,18,18,18,32,24,78,0,1022,18,10,63,17,56
24,18,14,18,18,18,32,33,80,0,1021,18,10,68,17,54
24,18,15,18,18,18,32,43,82,0,1021,18,10,72,17,50
24,18,15,18,18,18,30,47,83,0,1021,18,10,79,15,45
24,18,15,18,18,18,28,51,84,0,1021,18,10,85,14,39
24,18,15,18,18,18,26,55,84,0,1021,18,10,92,13,34
24,18,16,20,20,20,27,50,79,0,1021,20,10,93,17,32
24,18,16,21,23,21,28,45,73,0,1021,21,10,95,21,30
24,18,17,25,25,23,29,39,67,0,1021,23,10,96,25,30
24,18,17,25,25,23,27,36,66,0,1020,23,10,102,24,32
24,18,17,25,25,24,26,33,66,0,1020,24,10,108,23,38
24,18,17,26,26,24,25,29,66,0,1019,24,10,114,22,43
24,18,18,26,26,24,25,32,67,0,1019,24,10,111,21,42
24,18,18,25,25,24,25,34,69,0,1018,24,10,108,20,41
24,18,18,25,25,24,25,36,70,0,1017,24,10,106,20,44
24,18,18,24,24,23,23,51,76,0,1018,23,10,108,17,46
24,18,18,22,22,22,21,65,81,0,1018,22,10,111,14,47
24,18,19,21,21,21,20,80,87,0,1018,21,10,114,11,48
24,18,19,21,21,21,19,59,88,0,1018,21,10,113,10,49
24,18,19,21,21,21,18,39,89,0.1,1018,21,9,112,10,49
24,18,19,21,21,21,17,18,90,0.2,1018,21,9,112,9,50
24,18,19,21,21,21,16,18,90,0.1,1018,20,9,110,9,53
24,18,19,20,20,20,16,18,91,0,1018,20,10,108,8,57
25,19,19,20,20,20,16,18,91,0,1017,20,10,106,8,64
25,19,19,20,20,20,15,23,91,0,1017,20,10,109,8,64
25,19,19,20,20,20,15,27,91,0,1017,20,10,112,7,62
25,19,18,20,20,20,14,31,91,0,1016,20,10,116,7,57
25,19,18,20,20,20,10,26,92,0,1017,19,10,159,5,50
25,19,18,20,20,20,6,21,93,0,1017,19,10,202,3,43
25,19,18,19,19,19,2,16,94,0,1017,19,10,245,1,38
25,19,19,21,22,21,4,16,87,0,1017,20,10,208,3,35
25,19,19,22,24,22,6,17,80,0.2,1018,22,9,172,4,33
25,19,19,26,26,24,8,17,73,0.2,1018,24,9,135,6,32
25,19,19,26,26,24,7,36,73,0.1,1018,24,9,136,5,34
25,19,19,26,26,25,6,55,73,0,1017,24,10,138,5,38
25,19,20,27,27,25,5,73,74,0,1017,25,10,139,4,43
25,19,20,26,26,25,8,60,74,0,1017,24,10,129,7,43
25,19,19,26,26,24,12,46,74,0.1,1016,24,9,118,10,42
25,19,19,26,26,24,16,33,74,0.1,1016,24,9,108,13,44
25,19,19,25,25,23,15,29,79,0,1016,23,9,95,11,46
25,19,19,25,25,22,14,26,85,0,1016,22,10,82,10,49
25,19,20,21,24,21,13,22,90,0,1016,21,10,70,8,51
25,19,20,21,23,21,13,24,91,0,1016,21,10,77,8,53
25,19,20,21,22,21,13,25,92,0,1017,21,10,85,8,52
25,19,20,21,21,21,13,27,92,0,1017,21,10,92,7,52
25,19,20,21,21,21,12,31,93,0,1017,20,7,84,6,55
25,19,20,21,21,21,11,36,94,0,1016,20,5,75,6,58
25,20,20,21,21,21,10,41,94,0,1016,20,2,66,5,66
25,20,20,21,21,21,9,40,94,0,1016,20,2,61,5,66
25,20,20,20,20,20,9,39,94,0,1016,20,2,56,5,63
25,20,19,20,20,20,8,38,94,0,1016,20,2,51,4,57
25,20,19,20,20,20,9,39,94,0,1016,20,5,137,5,51
25,20,19,20,20,20,9,40,94,0,1016,20,7,224,5,44
25,20,19,21,21,21,9,42,94,0,1016,20,10,310,5,39
25,20,20,21,22,21,9,39,89,0,1016,21,10,228,6,35
25,20,20,24,24,22,9,36,85,0,1017,22,10,145,6,34
25,20,20,25,25,23,9,33,80,0,1017,23,10,63,7,33
25,20,19,26,26,24,10,30,77,0,1017,24,10,86,8,35
25,20,19,26,26,24,11,27,73,0,1016,24,10,110,9,39
25,20,19,26,26,25,13,25,69,0,1016,25,10,134,10,44
25,20,18,26,26,25,14,27,68,0,1015,25,10,126,11,43
25,20,18,26,26,25,15,29,66,0,1015,25,10,117,12,42
25,20,18,26,26,25,15,32,65,0,1015,25,10,109,12,45
25,20,18,26,26,24,12,38,72,0,1015,24,10,113,9,47
25,20,19,25,25,23,8,44,78,0,1015,23,10,118,6,49
25,20,19,22,25,22,4,50,85,0,1016,22,10,122,3,51
25,20,19,22,24,22,6,59,85,0,1016,22,10,120,4,52
25,20,19,22,24,22,8,69,85,0,1016,21,10,117,5,52
25,20,19,21,24,21,10,78,86,0,1016,21,10,114,6,54
25,20,19,21,23,21,12,65,87,0,1016,21,10,120,7,56
25,20,19,21,22,21,13,51,88,0,1015,21,10,125,8,60
26,20,19,21,21,21,15,38,89,0,1015,21,10,131,8,67
26,20,19,21,21,21,14,28,90,0,1015,20,10,136,8,68
26,20,19,21,21,21,14,18,90,0,1015,20,10,141,8,65
26,20,19,21,21,21,14,8,91,0,1014,20,10,146,8,60
26,20,19,20,20,20,17,9,91,0,1015,20,10,143,9,53
26,20,19,20,20,20,19,11,91,0,1015,20,10,139,10,47
26,20,19,20,20,20,22,12,91,0,1016,20,10,135,11,41
26,20,18,22,22,22,21,11,83,0,1016,22,10,140,13,37
26,20,18,24,24,23,20,9,75,0,1017,23,10,145,14,34
26,20,18,26,26,25,18,8,67,0,1017,25,10,149,15,33
26,20,18,27,27,25,18,12,66,0,1017,25,10,150,16,35
26,20,19,27,27,26,18,17,65,0,1016,26,10,150,16,39
26,20,19,28,28,26,18,21,64,0,1016,26,10,150,16,44
26,20,19,28,28,26,19,17,63,0,1016,26,10,146,16,43
26,20,18,27,27,26,20,14,63,0,1015,26,10,142,17,44
26,20,18,27,27,26,21,10,63,0,1015,26,10,137,18,48
26,20,19,26,26,25,19,13,72,0,1015,24,10,134,14,52
26,20,20,25,25,23,16,16,81,0,1015,23,10,131,11,55
26,20,20,22,25,22,14,19,90,0,1016,22,10,128,8,58
26,20,20,22,25,22,16,23,90,0,1016,22,10,131,9,60
26,20,20,22,25,22,18,26,89,0,1016,22,10,135,10,61
26,20,20,22,24,22,21,29,89,0,1016,22,10,138,11,61
26,20,20,22,24,22,22,29,89,0,1016,22,10,143,12,63
26,20,20,22,24,22,23,29,90,0,1016,22,10,147,13,65
27,22,20,22,24,22,24,29,90,0,1015,22,10,151,13,71
27,22,20,22,24,22,24,23,91,0,1015,22,10,151,13,72
27,22,20,22,24,22,23,17,92,0,1015,22,10,150,13,69
27,22,20,22,24,22,23,10,92,0,1014,22,10,149,12,63
27,22,20,22,24,22,24,23,92,0,1015,22,10,153,12,57
27,22,20,22,24,22,24,36,93,0,1015,22,10,157,13,50
27,22,20,22,24,22,25,49,93,0,1015,22,10,161,13,44
27,22,20,25,25,23,27,42,85,0,1015,23,10,169,17,40
27,22,20,27,27,24,30,34,78,0,1015,24,10,177,22,38
27,22,20,28,28,26,32,27,71,0,1015,26,10,186,26,38
27,22,20,28,28,26,32,28,70,0,1015,26,10,189,27,39
27,22,21,28,28,26,31,29,70,0,1014,26,10,192,27,43
27,22,21,29,29,27,31,30,70,0,1014,27,10,195,27,48
27,22,20,28,28,26,35,34,71,0,1014,26,10,203,27,48
27,22,20,28,28,26,38,38,71,0,1014,26,10,210,27,48
27,22,20,27,27,25,42,42,71,0,1013,25,10,217,28,54
27,22,20,26,26,24,33,42,78,0,1014,24,10,206,22,55
27,22,21,26,26,23,24,42,85,0,1014,23,10,196,15,58
27,22,21,25,25,22,15,42,92,0,1014,22,10,185,9,61
27,22,21,25,25,22,17,38,92,0,1015,22,10,197,10,62
27,22,21,22,25,22,20,33,93,0,1015,22,10,210,12,62
27,22,21,22,25,22,22,29,94,0,1015,22,10,223,13,60
27,22,21,22,23,22,19,35,95,0,1016,21,7,243,11,59
27,22,20,21,22,21,16,42,95,0,1016,21,5,263,9,62
24,17,20,21,21,21,13,48,95,0,1016,21,2,283,8,67
24,17,19,21,21,21,16,53,94,0,1016,20,5,295,10,68
24,17,19,20,20,20,20,58,92,0,1016,20,7,306,12,65
24,17,18,20,20,20,24,63,90,0,1016,20,10,318,14,59
24,17,18,19,19,19,20,53,91,0,1017,19,10,326,12,55
24,17,17,19,19,19,17,43,91,0,1017,19,10,334,10,50
24,17,17,18,18,18,14,33,91,0,1018,18,10,342,8,45
24,17,16,20,20,20,16,25,81,0,1018,19,10,334,11,41
24,17,15,21,22,21,17,16,71,0,1019,21,10,326,14,38
24,17,14,22,25,22,19,7,61,0,1019,22,10,319,16,36
24,17,14,25,25,22,17,5,58,0,1019,22,10,319,15,35
24,17,13,25,25,23,15,2,55,0,1019,23,10,319,13,36
24,17,13,25,25,23,14,0,52,0,1019,23,10,319,12,38
24,17,13,25,25,24,15,0,51,0,1019,24,10,310,13,37
24,17,13,25,25,24,16,0,49,0,1019,24,10,302,14,42
24,17,13,25,25,24,17,0,48,0,1019,24,10,294,15,48
24,17,13,23,23,23,20,8,54,0,1020,23,10,306,16,51
24,17,13,21,21,21,23,15,60,0,1020,21,10,318,16,54
24,17,13,19,19,19,25,23,66,0,1021,19,10,330,17,56
24,17,12,18,18,18,28,35,68,0,1021,18,10,330,19,58
24,17,12,17,17,17,31,47,70,0,1022,17,10,330,21,60
24,17,12,17,17,17,34,60,72,0,1023,17,10,330,23,61
24,17,11,15,15,15,34,44,73,0,1023,15,10,333,23,60
24,17,10,13,14,13,33,27,74,0,1023,14,10,336,24,59
20,10,9,11,13,11,33,11,74,0,1023,13,10,339,24,62
20,10,8,10,13,10,33,22,75,0,1023,12,10,340,24,59
20,10,8,10,12,10,34,32,76,0,1023,12,10,341,24,55
20,10,8,9,12,9,34,43,76,0,1023,12,10,342,24,52
20,10,7,9,11,9,32,43,76,0,1023,11,10,344,22,48
20,10,7,8,11,8,29,42,75,0,1023,11,10,346,21,43
20,10,6,8,10,8,27,41,75,0,1024,10,10,348,19,38
20,10,7,10,12,10,28,38,71,0,1024,12,10,351,21,34
20,10,7,11,13,11,28,35,68,0,1024,13,10,354,22,31
20,10,8,13,15,13,29,31,65,0,1024,15,10,357,24,30
20,10,10,15,16,15,26,54,64,0,1024,16,10,245,22,30
20,10,11,18,18,18,23,77,62,0,1024,18,10,132,19,30
20,10,13,20,20,20,20,99,61,0,1023,20,10,19,17,32
20,10,13,20,20,20,23,87,61,0,1023,20,10,19,19,33
20,10,13,20,20,20,27,75,62,0,1023,20,10,18,21,39
20,10,13,20,20,20,30,63,63,0,1022,20,10,18,23,44
20,10,12,19,19,19,29,42,64,0,1022,19,10,129,21,47
20,10,12,18,18,18,28,22,64,0,1023,18,10,240,19,47
20,10,11,18,18,18,27,1,65,0,1023,18,10,351,16,48
20,10,11,17,17,17,30,6,68,0,1023,17,10,353,18,48
20,10,11,16,16,16,34,10,72,0,1023,16,10,356,21,49
20,10,11,15,15,15,37,15,75,0,1024,15,10,359,23,49
20,10,11,14,15,14,36,17,79,0,1024,15,10,354,22,49
20,10,11,13,14,13,34,19,83,0,1024,14,10,350,22,49
22,11,11,12,14,12,33,22,87,0,1024,14,10,345,22,53
22,11,12,12,13,12,33,29,89,0,1023,13,10,346,21,53
22,11,12,11,13,11,32,37,90,0,1023,13,10,346,21,50
22,11,12,11,13,11,32,45,92,0,1023,13,10,346,21,48
22,11,11,10,12,10,30,48,91,0,1023,12,10,351,19,44
22,11,10,10,12,10,28,51,91,0,1023,12,10,355,18,39
22,11,9,9,11,9,26,54,91,0,1024,11,10,360,17,35
22,11,10,11,12,11,26,40,87,0,1024,12,10,241,19,32
22,11,11,13,14,13,26,26,83,0,1025,14,10,123,21,31
22,11,12,16,16,16,27,12,80,0,1025,16,10,4,23,30
22,11,13,18,19,18,26,31,75,0,1025,18,10,9,22,32
22,11,14,20,22,20,25,50,70,0,1024,20,10,14,22,35
22,11,15,21,24,21,24,70,65,0,1024,21,10,19,21,37
22,11,15,22,25,22,27,66,65,0,1024,22,10,25,23,38
22,11,15,22,25,22,31,63,64,0,1023,22,10,31,26,40
22,11,15,25,25,22,34,60,64,0,1023,22,10,37,28,43
22,11,15,21,23,21,29,56,68,0,1023,21,10,28,23,45
22,11,15,20,21,20,25,53,73,0,1023,20,10,20,17,47
22,11,15,19,19,19,20,50,77,0,1023,19,10,11,12,48
22,11,15,19,19,19,24,58,77,0,1024,19,10,22,15,49
22,11,15,19,19,19,28,66,77,0,1024,19,10,34,18,50
22,11,15,20,20,20,32,74,77,0,1024,19,10,45,21,50
22,11,15,19,19,19,33,57,76,0,1024,19,10,46,21,52
22,11,14,19,19,19,34,41,75,0,1024,19,10,47,20,55
